Fecha_Hora,pH,Oxigeno_Disuelto_mgL,Turbidez_NTU,Temperatura_C,Indice_Calidad_Agua,Clasificacion,Temporada,hora_sin,hora_cos,dia_semana,dia_mes,pH_lag1,turb_lag1,OD_lag1,temp_lag1,pH_lag2,turb_lag2,OD_lag2,temp_lag2,pH_lag4,turb_lag4,OD_lag4,temp_lag4,pH_lag8,turb_lag8,OD_lag8,temp_lag8,pH_lag16,turb_lag16,OD_lag16,temp_lag16,turb_delta1,turb_delta4,turb_delta8,pH_delta1,OD_delta1,temp_delta1,turb_mean_4,turb_std_4,turb_max_4,OD_mean_4,turb_mean_8,turb_std_8,turb_max_8,OD_mean_8,turb_mean_16,turb_std_16,turb_max_16,OD_mean_16,turb_log,anomalia
2026-04-15 20:30:00,7.17,10.97,0.26,23.85,97.2,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,15,7.08,0.13,10.43,24.22,7.01,0.19,10.43,23.53,7.1,0.24,10.71,24.49,7.18,1.38,10.25,23.88,7.2,11.57,10.63,24.76,0.13,0.020000000000000018,-1.1199999999999999,0.08999999999999986,0.5400000000000009,-0.36999999999999744,0.18500000000000089,0.05567764362833391,0.26,10.615,0.30125,0.2855289577506856,1.0,10.58,3.790625,4.645051085115572,14.69,10.506875,0.23111172096338664,0
2026-04-15 20:45:00,7.07,10.48,0.27,24.15,97.2,EXCELENTE,SECO,-0.8660254037844386,0.5000000000000001,2,15,7.17,0.26,10.97,23.85,7.08,0.13,10.43,24.22,7.1,0.16,10.63,24.02,7.12,1.0,10.52,23.66,7.33,14.69,10.7,24.34,0.010000000000000009,0.11000000000000001,-0.73,-0.09999999999999964,-0.4900000000000002,0.29999999999999716,0.2125000000000009,0.0655108133568068,0.27,10.5775,0.21000000000000002,0.04898979485470704,0.27,10.575000000000001,2.889375,3.6900758235208886,11.04,10.493125000000001,0.23901690047049992,0
2026-04-15 21:00:00,7.13,10.6,0.16,24.22,96.0,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,15,7.07,0.27,10.48,24.15,7.17,0.26,10.97,23.85,7.01,0.19,10.43,23.53,7.14,0.23,10.59,24.85,7.26,11.04,10.68,25.07,-0.11000000000000001,-0.03,-0.07,0.05999999999999961,0.11999999999999922,0.07000000000000028,0.2050000000000009,0.0704745817062463,0.27,10.62,0.20125,0.051112620749734626,0.27,10.57625,2.209375,3.031702423281905,9.15,10.488125,0.1484200051182733,0
2026-04-15 21:15:00,7.07,10.29,0.14,23.94,96.6,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,15,7.13,0.16,10.6,24.22,7.07,0.27,10.48,24.15,7.08,0.13,10.43,24.22,7.21,0.2,10.36,23.89,7.28,9.15,10.35,24.31,-0.01999999999999999,0.010000000000000009,-0.06,-0.05999999999999961,-0.3100000000000005,-0.2799999999999976,0.2075000000000009,0.0670198975429714,0.27,10.584999999999999,0.19375,0.05553313039379923,0.27,10.5675,1.64625,2.4345372592479904,7.09,10.484375,0.13102826240640408,0
2026-04-15 21:30:00,7.09,10.28,0.11,23.16,95.7,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,15,7.07,0.14,10.29,23.94,7.13,0.16,10.6,24.22,7.17,0.26,10.97,23.85,7.1,0.24,10.71,24.49,7.22,7.09,10.38,25.21,-0.030000000000000013,-0.15000000000000002,-0.13,0.019999999999999574,-0.009999999999999787,-0.7800000000000011,0.1700000000000009,0.06976149845488155,0.27,10.4125,0.17750000000000002,0.0589794152944688,0.27,10.513750000000002,1.21,1.976279332483153,6.43,10.478125,0.10436001532424277,0
2026-04-15 21:45:00,7.07,10.1,0.21,24.18,94.9,EXCELENTE,SECO,-0.7071067811865477,0.7071067811865474,2,15,7.09,0.11,10.28,23.16,7.07,0.14,10.29,23.94,7.07,0.27,10.48,24.15,7.1,0.16,10.63,24.02,7.27,6.43,10.07,24.62,0.09999999999999999,-0.060000000000000026,0.04999999999999999,-0.019999999999999574,-0.17999999999999972,1.0199999999999996,0.1550000000000009,0.042031734043106825,0.21,10.317499999999999,0.18375,0.05950690235995716,0.27,10.4475,0.8212499999999999,1.4122977731342858,5.11,10.479999999999999,0.19062035960864973,0
2026-04-15 22:00:00,7.11,10.87,0.19,23.74,97.4,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,15,7.07,0.21,10.1,24.18,7.09,0.11,10.28,23.16,7.13,0.16,10.6,24.22,7.01,0.19,10.43,23.53,7.19,5.11,10.4,25.1,-0.01999999999999999,0.03,0.0,0.040000000000000036,0.7699999999999996,-0.4400000000000013,0.16250000000000087,0.045734742446748876,0.21,10.384999999999998,0.18375,0.05950690235995716,0.27,10.502500000000001,0.5137499999999998,0.8331056355589412,3.35,10.509374999999999,0.17395330712343804,0
2026-04-15 22:15:00,7.09,10.53,0.26,24.01,95.5,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,15,7.11,0.19,10.87,23.74,7.07,0.21,10.1,24.18,7.07,0.14,10.29,23.94,7.08,0.13,10.43,24.22,7.15,3.35,10.64,24.16,0.07,0.12,0.13,-0.020000000000000462,-0.33999999999999986,0.2700000000000031,0.1925000000000009,0.06238322424073965,0.26,10.444999999999999,0.19999999999999998,0.06047431568070075,0.27,10.514999999999999,0.3206249999999999,0.34969450953663844,1.38,10.5025,0.23111172096338664,0
2026-04-15 22:30:00,7.1,11.22,0.16,23.23,95.9,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,15,7.09,0.26,10.53,24.01,7.11,0.19,10.87,23.74,7.09,0.11,10.28,23.16,7.17,0.26,10.97,23.85,7.18,1.38,10.25,23.88,-0.1,0.05,-0.1,0.009999999999999787,0.6900000000000013,-0.7800000000000011,0.20500000000000088,0.0420317340431059,0.26,10.68,0.1875,0.056505372689357805,0.27,10.54625,0.2443749999999999,0.20733125668859298,1.0,10.563125,0.1484200051182733,0
2026-04-15 22:45:00,7.06,10.6,0.18,23.78,95.4,EXCELENTE,SECO,-0.5000000000000004,0.8660254037844384,2,15,7.1,0.16,11.22,23.23,7.09,0.26,10.53,24.01,7.07,0.21,10.1,24.18,7.07,0.27,10.48,24.15,7.12,1.0,10.52,23.66,0.01999999999999999,-0.03,-0.09000000000000002,-0.040000000000000036,-0.620000000000001,0.5500000000000007,0.1975000000000009,0.04349329450237587,0.26,10.805,0.17625,0.04565006649868707,0.26,10.56125,0.19312499999999988,0.04895150661697743,0.27,10.568124999999998,0.16551443847757338,0
2026-04-15 23:00:00,7.08,10.73,0.15,23.99,96.7,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,15,7.06,0.18,10.6,23.78,7.1,0.16,11.22,23.23,7.11,0.19,10.87,23.74,7.13,0.16,10.6,24.22,7.14,0.23,10.59,24.85,-0.03,-0.04000000000000001,-0.010000000000000009,0.020000000000000462,0.13000000000000078,0.2099999999999973,0.1875000000000009,0.04991659710627733,0.26,10.77,0.175,0.04629100498761192,0.26,10.5775,0.1881249999999999,0.04901955392227398,0.27,10.576875000000001,0.1397619423751587,0
2026-04-15 23:15:00,7.01,10.59,0.15,24.37,96.5,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,15,7.08,0.15,10.73,23.99,7.06,0.18,10.6,23.78,7.09,0.26,10.53,24.01,7.07,0.14,10.29,23.94,7.21,0.2,10.36,23.89,0.0,-0.11000000000000001,0.009999999999999981,-0.07000000000000028,-0.14000000000000057,0.38000000000000256,0.1600000000000009,0.014142135623864868,0.18,10.785,0.17625000000000002,0.045336046836519865,0.26,10.614999999999998,0.1849999999999999,0.04979959839267889,0.27,10.59125,0.1397619423751587,0
2026-04-15 23:30:00,7.07,10.86,0.47,23.53,95.8,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,15,7.01,0.15,10.59,24.37,7.08,0.15,10.73,23.99,7.1,0.16,11.22,23.23,7.09,0.11,10.28,23.16,7.1,0.24,10.71,24.49,0.31999999999999995,0.30999999999999994,0.36,0.0600000000000005,0.2699999999999996,-0.8399999999999999,0.23750000000000088,0.1556438241627456,0.47,10.695,0.22125,0.10696294418385185,0.47,10.687499999999998,0.19937499999999989,0.08644603326202169,0.47,10.600624999999999,0.3852624007906449,0
2026-04-15 23:45:00,7.06,10.03,0.17,24.06,95.5,EXCELENTE,SECO,-0.25881904510252157,0.9659258262890681,2,15,7.07,0.47,10.86,23.53,7.01,0.15,10.59,24.37,7.06,0.18,10.6,23.78,7.07,0.21,10.1,24.18,7.1,0.16,10.63,24.02,-0.29999999999999993,-0.009999999999999981,-0.03999999999999998,-0.010000000000000675,-0.8300000000000001,0.5299999999999976,0.2350000000000009,0.1569500982265924,0.47,10.552499999999998,0.21625,0.10848798485108474,0.47,10.678749999999999,0.19999999999999987,0.08617811013673107,0.47,10.563125,0.15700374880966478,0
2026-04-16 00:00:00,7.03,10.74,0.12,23.5,96.0,EXCELENTE,SECO,0.0,1.0,3,16,7.06,0.17,10.03,24.06,7.07,0.47,10.86,23.53,7.08,0.15,10.73,23.99,7.11,0.19,10.87,23.74,7.01,0.19,10.43,23.53,-0.05000000000000002,-0.03,-0.07,-0.02999999999999936,0.7100000000000009,-0.5599999999999987,0.2275000000000009,0.16296727687893975,0.47,10.555,0.2075,0.11360960723921684,0.47,10.662500000000001,0.19562499999999988,0.08846609520077141,0.47,10.5825,0.11332868530700317,0
2026-04-16 00:15:00,7.05,10.76,0.21,24.14,96.8,EXCELENTE,SECO,0.0,1.0,3,16,7.03,0.12,10.74,23.5,7.06,0.17,10.03,24.06,7.01,0.15,10.59,24.37,7.09,0.26,10.53,24.01,7.08,0.13,10.43,24.22,0.09,0.06,-0.05000000000000002,0.019999999999999574,0.019999999999999574,0.6400000000000006,0.24250000000000088,0.1560715647814713,0.47,10.5975,0.20124999999999998,0.11166755507778012,0.47,10.69125,0.2006249999999999,0.08675396244594177,0.47,10.603125,0.19062035960864973,0
2026-04-16 00:30:00,7.03,11.21,0.18,24.07,97.6,EXCELENTE,SECO,0.0,1.0,3,16,7.05,0.21,10.76,24.14,7.03,0.12,10.74,23.5,7.07,0.47,10.86,23.53,7.1,0.16,11.22,23.23,7.17,0.26,10.97,23.85,-0.03,-0.29,0.01999999999999999,-0.019999999999999574,0.45000000000000107,-0.07000000000000028,0.17000000000000087,0.03741657386778977,0.21,10.684999999999999,0.20375,0.11083288578456664,0.47,10.690000000000001,0.19562499999999988,0.08539857532030974,0.47,10.618125000000001,0.16551443847757338,0
2026-04-16 00:45:00,7.03,10.3,0.14,24.07,96.5,EXCELENTE,SECO,0.0,1.0,3,16,7.03,0.18,11.21,24.07,7.05,0.21,10.76,24.14,7.06,0.17,10.03,24.06,7.06,0.18,10.6,23.78,7.07,0.27,10.48,24.15,-0.03999999999999998,-0.03,-0.03999999999999998,0.0,-0.9100000000000001,0.0,0.16250000000000087,0.04031128874153962,0.21,10.7525,0.19874999999999998,0.1129396172419728,0.47,10.6525,0.1874999999999999,0.08402380615082887,0.47,10.606874999999999,0.13102826240640408,0
2026-04-16 01:00:00,7.03,10.5,0.28,24.13,94.6,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,16,7.03,0.14,10.3,24.07,7.03,0.18,11.21,24.07,7.03,0.12,10.74,23.5,7.08,0.15,10.73,23.99,7.13,0.16,10.6,24.22,0.14,0.16000000000000003,0.13000000000000003,0.0,0.1999999999999993,0.05999999999999872,0.2025000000000009,0.059090326337484296,0.28,10.6925,0.215,0.11426785574713992,0.47,10.62375,0.1949999999999999,0.08671793355513009,0.47,10.600625,0.2468600779315258,0
2026-04-16 01:15:00,6.98,10.06,0.36,23.24,95.5,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,16,7.03,0.28,10.5,24.13,7.03,0.14,10.3,24.07,7.05,0.21,10.76,24.14,7.01,0.15,10.59,24.37,7.07,0.14,10.29,23.94,0.07999999999999996,0.15,0.21,-0.04999999999999982,-0.4399999999999995,-0.8900000000000006,0.24000000000000088,0.09933109617169407,0.36,10.517500000000002,0.24125,0.12111830108224525,0.47,10.557500000000001,0.20874999999999988,0.09450749529396292,0.47,10.58625,0.3074846997479606,0
2026-04-16 01:30:00,6.97,10.59,0.18,24.61,96.0,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,16,6.98,0.36,10.06,23.24,7.03,0.28,10.5,24.13,7.03,0.18,11.21,24.07,7.07,0.47,10.86,23.53,7.09,0.11,10.28,23.16,-0.18,0.0,-0.29,-0.010000000000000675,0.5299999999999994,1.370000000000001,0.2400000000000009,0.09933109617169407,0.36,10.3625,0.205,0.07892129895330956,0.36,10.523750000000001,0.2131249999999999,0.09119347564421312,0.47,10.605625,0.16551443847757338,0
2026-04-16 01:45:00,7.0,10.86,0.31,23.72,96.2,EXCELENTE,SECO,0.25881904510252074,0.9659258262890683,3,16,6.97,0.18,10.59,24.61,6.98,0.36,10.06,23.24,7.03,0.14,10.3,24.07,7.06,0.17,10.03,24.06,7.07,0.21,10.1,24.18,0.13,0.16999999999999998,0.13999999999999999,0.03000000000000025,0.2699999999999996,-0.8900000000000006,0.2825000000000009,0.07588368291890518,0.36,10.5025,0.2225,0.08531454406182931,0.36,10.627500000000001,0.2193749999999999,0.0943376029661817,0.47,10.653125000000001,0.27002713721306015,0
2026-04-16 02:00:00,7.13,10.85,0.36,23.65,95.0,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,16,7.0,0.31,10.86,23.72,6.97,0.18,10.59,24.61,7.03,0.28,10.5,24.13,7.03,0.12,10.74,23.5,7.11,0.19,10.87,23.74,0.04999999999999999,0.07999999999999996,0.24,0.1299999999999999,-0.009999999999999787,-0.07000000000000028,0.3025000000000009,0.08500000000002106,0.36,10.59,0.2525,0.08631338250761961,0.36,10.64125,0.22999999999999987,0.1001998003993593,0.47,10.651875,0.3074846997479606,0
2026-04-16 02:15:00,7.12,10.77,0.24,23.38,96.0,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,16,7.13,0.36,10.85,23.65,7.0,0.31,10.86,23.72,6.98,0.36,10.06,23.24,7.05,0.21,10.76,24.14,7.09,0.26,10.53,24.01,-0.12,-0.12,0.03,-0.009999999999999787,-0.08000000000000007,-0.2699999999999996,0.27250000000000085,0.07889866919032046,0.36,10.767499999999998,0.25625000000000003,0.08484229066698384,0.36,10.6425,0.2287499999999999,0.09992497185424404,0.47,10.666875000000001,0.2151113796169455,0
2026-04-16 02:30:00,7.03,11.02,0.25,23.24,95.4,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,16,7.12,0.24,10.77,23.38,7.13,0.36,10.85,23.65,6.97,0.18,10.59,24.61,7.03,0.18,11.21,24.07,7.1,0.16,11.22,23.23,0.010000000000000009,0.07,0.07,-0.08999999999999986,0.25,-0.14000000000000057,0.29000000000000087,0.05597618541252103,0.36,10.875,0.265,0.0792824967166212,0.36,10.618749999999999,0.2343749999999999,0.09831708905409771,0.47,10.654375,0.22314355131420976,0
2026-04-16 02:45:00,7.14,11.0,0.27,23.49,95.1,EXCELENTE,SECO,0.49999999999999994,0.8660254037844387,3,16,7.03,0.25,11.02,23.24,7.12,0.24,10.77,23.38,7.0,0.31,10.86,23.72,7.03,0.14,10.3,24.07,7.06,0.18,10.6,23.78,0.020000000000000018,-0.03999999999999998,0.13,0.10999999999999943,-0.019999999999999574,0.25,0.28000000000000086,0.05477225575054958,0.36,10.91,0.28125,0.06128096884648654,0.36,10.70625,0.2399999999999999,0.09757048734156912,0.47,10.679375,0.23901690047049992,0
2026-04-16 03:00:00,7.06,11.01,0.39,23.81,95.5,EXCELENTE,SECO,0.7071067811865476,0.7071067811865476,3,16,7.14,0.27,11.0,23.49,7.03,0.25,11.02,23.24,7.13,0.36,10.85,23.65,7.03,0.28,10.5,24.13,7.08,0.15,10.73,23.99,0.12,0.030000000000000027,0.10999999999999999,-0.08000000000000007,0.009999999999999787,0.3200000000000003,0.2875000000000009,0.06946221994727496,0.39,10.95,0.295,0.07230886134132153,0.39,10.77,0.2549999999999999,0.10119288512573935,0.47,10.696875,0.3293037471426004,0
2026-04-16 03:15:00,7.1,10.63,0.25,24.41,95.6,EXCELENTE,SECO,0.7071067811865476,0.7071067811865476,3,16,7.06,0.39,11.01,23.81,7.14,0.27,11.0,23.49,7.12,0.24,10.77,23.38,6.98,0.36,10.06,23.24,7.01,0.15,10.59,24.37,-0.14,0.010000000000000009,-0.10999999999999999,0.040000000000000036,-0.379999999999999,0.6000000000000014,0.2900000000000009,0.0673300329224406,0.39,10.915000000000001,0.28125,0.06854352110609141,0.39,10.841249999999999,0.26124999999999987,0.09728823155999387,0.47,10.699375,0.22314355131420976,0
2026-04-16 03:30:00,7.09,11.59,0.24,24.32,95.5,EXCELENTE,SECO,0.7071067811865476,0.7071067811865476,3,16,7.1,0.25,10.63,24.41,7.06,0.39,11.01,23.81,7.03,0.25,11.02,23.24,6.97,0.18,10.59,24.61,7.07,0.47,10.86,23.53,-0.010000000000000009,-0.010000000000000009,0.06,-0.009999999999999787,0.9599999999999991,-0.08999999999999986,0.2875000000000009,0.06946221994727497,0.39,11.057500000000001,0.28875,0.058416607226943425,0.39,10.966249999999999,0.2468749999999999,0.07980966942297488,0.39,10.745000000000001,0.2151113796169455,0
2026-04-16 03:45:00,7.18,11.36,0.27,23.93,96.3,EXCELENTE,SECO,0.7071067811865476,0.7071067811865476,3,16,7.09,0.24,11.59,24.32,7.1,0.25,10.63,24.41,7.14,0.27,11.0,23.49,7.0,0.31,10.86,23.72,7.06,0.17,10.03,24.06,0.030000000000000027,0.0,-0.03999999999999998,0.08999999999999986,-0.23000000000000043,-0.39000000000000057,0.2875000000000009,0.06946221994727497,0.39,11.1475,0.28375,0.05804862493676996,0.39,11.028749999999999,0.2531249999999999,0.07726307872072172,0.39,10.828125,0.23901690047049992,0
2026-04-16 04:00:00,7.05,10.91,0.4,24.34,95.9,EXCELENTE,SECO,0.8660254037844386,0.5000000000000001,3,16,7.18,0.27,11.36,23.93,7.09,0.24,11.59,24.32,7.06,0.39,11.01,23.81,7.13,0.36,10.85,23.65,7.03,0.12,10.74,23.5,0.13,0.010000000000000009,0.040000000000000036,-0.1299999999999999,-0.4499999999999993,0.41000000000000014,0.29000000000000087,0.07438637868142886,0.4,11.1225,0.28875,0.06664136424532745,0.4,11.036249999999999,0.2706249999999999,0.07680874516228074,0.4,10.83875,0.33647223662121295,0
2026-04-16 04:15:00,7.12,11.09,0.35,23.62,97.2,EXCELENTE,SECO,0.8660254037844386,0.5000000000000001,3,16,7.05,0.4,10.91,24.34,7.18,0.27,11.36,23.93,7.1,0.25,10.63,24.41,7.12,0.24,10.77,23.38,7.05,0.21,10.76,24.14,-0.050000000000000044,0.09999999999999998,0.10999999999999999,0.07000000000000028,0.17999999999999972,-0.7199999999999989,0.3150000000000009,0.07325753658614406,0.4,11.2375,0.3025,0.06649382355779875,0.4,11.07625,0.2793749999999999,0.07741393070202152,0.4,10.859375,0.3001045924503381,0
2026-04-16 04:30:00,7.06,11.36,0.34,23.95,96.1,EXCELENTE,SECO,0.8660254037844386,0.5000000000000001,3,16,7.12,0.35,11.09,23.62,7.05,0.4,10.91,24.34,7.09,0.24,11.59,24.32,7.03,0.25,11.02,23.24,7.03,0.18,11.21,24.07,-0.009999999999999953,0.10000000000000003,0.09000000000000002,-0.0600000000000005,0.2699999999999996,0.3299999999999983,0.34000000000000086,0.05354126134739643,0.4,11.18,0.31375,0.06390562237656223,0.4,11.11875,0.28937499999999994,0.07397916373369763,0.4,10.86875,0.29266961396282,0
2026-04-16 04:45:00,7.07,11.32,0.39,24.18,97.2,EXCELENTE,SECO,0.8660254037844386,0.5000000000000001,3,16,7.06,0.34,11.36,23.95,7.12,0.35,11.09,23.62,7.18,0.27,11.36,23.93,7.14,0.27,11.0,23.49,7.03,0.14,10.3,24.07,0.04999999999999999,0.12,0.12,0.010000000000000675,-0.03999999999999915,0.23000000000000043,0.3700000000000009,0.029439202887819062,0.4,11.169999999999998,0.32875,0.06621124203136433,0.4,11.15875,0.3049999999999999,0.06633249580763828,0.4,10.932500000000001,0.3293037471426004,0
2026-04-16 05:00:00,7.12,10.93,0.27,24.25,95.5,EXCELENTE,SECO,0.9659258262890683,0.25881904510252074,3,16,7.07,0.39,11.32,24.18,7.06,0.34,11.36,23.95,7.05,0.4,10.91,24.34,7.06,0.39,11.01,23.81,7.03,0.28,10.5,24.13,-0.12,-0.13,-0.12,0.04999999999999982,-0.39000000000000057,0.07000000000000028,0.3375000000000009,0.0499165971062753,0.39,11.175,0.31375000000000003,0.06390562237656225,0.4,11.14875,0.30437499999999984,0.06663019835933022,0.4,10.959375000000001,0.23901690047049992,0
2026-04-16 05:15:00,7.18,10.95,0.31,24.13,96.4,EXCELENTE,SECO,0.9659258262890683,0.25881904510252074,3,16,7.12,0.27,10.93,24.25,7.07,0.39,11.32,24.18,7.12,0.35,11.09,23.62,7.1,0.25,10.63,24.41,6.98,0.36,10.06,23.24,0.03999999999999998,-0.03999999999999998,0.06,0.05999999999999961,0.019999999999999574,-0.120000000000001,0.3275000000000009,0.05057996968501357,0.39,11.139999999999999,0.32125000000000004,0.058660646335330274,0.4,11.18875,0.3012499999999999,0.06500000000054157,0.4,11.015,0.27002713721306015,0
2026-04-16 05:30:00,7.11,11.1,0.27,25.46,95.9,EXCELENTE,SECO,0.9659258262890683,0.25881904510252074,3,16,7.18,0.31,10.95,24.13,7.12,0.27,10.93,24.25,7.06,0.34,11.36,23.95,7.09,0.24,11.59,24.32,6.97,0.18,10.59,24.61,-0.03999999999999998,-0.07,0.030000000000000027,-0.0699999999999994,0.15000000000000036,1.3300000000000018,0.3100000000000009,0.05656854249495543,0.39,11.075000000000001,0.325,0.05345224838161775,0.4,11.1275,0.3068749999999999,0.05723853597071052,0.4,11.046875,0.23901690047049992,0
2026-04-16 05:45:00,7.08,11.07,0.31,23.96,96.4,EXCELENTE,SECO,0.9659258262890683,0.25881904510252074,3,16,7.11,0.27,11.1,25.46,7.18,0.31,10.95,24.13,7.07,0.39,11.32,24.18,7.18,0.27,11.36,23.93,7.0,0.31,10.86,23.72,0.03999999999999998,-0.08000000000000002,0.03999999999999998,-0.03000000000000025,-0.02999999999999936,-1.5,0.2900000000000009,0.023094010767662997,0.31,11.012500000000001,0.33,0.04928053802951804,0.4,11.09125,0.3068749999999999,0.05723853597071052,0.4,11.059999999999999,0.27002713721306015,0
2026-04-16 06:00:00,7.08,11.1,0.41,24.59,96.0,EXCELENTE,SECO,1.0,6.123233995736766e-17,3,16,7.08,0.31,11.07,23.96,7.11,0.27,11.1,25.46,7.12,0.27,10.93,24.25,7.05,0.4,10.91,24.34,7.13,0.36,10.85,23.65,0.09999999999999998,0.13999999999999996,0.009999999999999953,0.0,0.02999999999999936,0.629999999999999,0.3250000000000009,0.05972157622392617,0.41,11.055,0.33125,0.051391355581253004,0.41,11.114999999999998,0.3099999999999999,0.061535897383047426,0.41,11.075625,0.3435897043900769,0
2026-04-16 06:15:00,7.08,11.52,0.3,24.65,96.5,EXCELENTE,SECO,1.0,6.123233995736766e-17,3,16,7.08,0.41,11.1,24.59,7.08,0.31,11.07,23.96,7.18,0.31,10.95,24.13,7.12,0.35,11.09,23.62,7.12,0.24,10.77,23.38,-0.10999999999999999,-0.010000000000000009,-0.04999999999999999,0.0,0.41999999999999993,0.05999999999999872,0.3225000000000009,0.0607590871118899,0.41,11.1975,0.325,0.051823877562582936,0.41,11.16875,0.3137499999999999,0.058750886518731685,0.41,11.122499999999999,0.262364264467491,0
2026-04-16 06:30:00,7.22,11.01,0.44,24.71,96.0,EXCELENTE,SECO,1.0,6.123233995736766e-17,3,16,7.08,0.3,11.52,24.65,7.08,0.41,11.1,24.59,7.11,0.27,11.1,25.46,7.06,0.34,11.36,23.95,7.03,0.25,11.02,23.24,0.14,0.16999999999999998,0.09999999999999998,0.13999999999999968,-0.5099999999999998,0.060000000000002274,0.3650000000000009,0.07047458170624482,0.44,11.174999999999999,0.3375,0.06606274074085274,0.44,11.125,0.3256249999999999,0.06397590692390939,0.44,11.121875000000001,0.3646431135879093,0
2026-04-16 06:45:00,7.13,10.78,0.31,25.2,95.7,EXCELENTE,SECO,1.0,6.123233995736766e-17,3,16,7.22,0.44,11.01,24.71,7.08,0.3,11.52,24.65,7.08,0.31,11.07,23.96,7.07,0.39,11.32,24.18,7.14,0.27,11.0,23.49,-0.13,0.0,-0.08000000000000002,-0.08999999999999986,-0.23000000000000043,0.48999999999999844,0.3650000000000009,0.07047458170624482,0.44,11.1025,0.3275,0.06296257391651836,0.44,11.0575,0.3281249999999999,0.062419948734919795,0.44,11.108125000000001,0.27002713721306015,0
2026-04-16 07:00:00,7.23,11.31,0.4,24.49,95.2,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,3,16,7.13,0.31,10.78,25.2,7.22,0.44,11.01,24.71,7.08,0.41,11.1,24.59,7.12,0.27,10.93,24.25,7.06,0.39,11.01,23.81,0.09000000000000002,-0.009999999999999953,0.13,0.10000000000000053,0.5300000000000011,-0.7100000000000009,0.3625000000000009,0.06849574196014072,0.44,11.155000000000001,0.34375,0.062777953363254,0.44,11.105,0.3287499999999999,0.063126856408901,0.44,11.126874999999998,0.33647223662121295,0
2026-04-16 07:15:00,7.11,10.92,0.5,24.38,96.2,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,3,16,7.23,0.4,11.31,24.49,7.13,0.31,10.78,25.2,7.08,0.3,11.52,24.65,7.18,0.31,10.95,24.13,7.1,0.25,10.63,24.41,0.09999999999999998,0.2,0.19,-0.1200000000000001,-0.39000000000000057,-0.10999999999999943,0.41250000000000087,0.07973915809272625,0.5,11.004999999999999,0.3675,0.08137216091106493,0.5,11.10125,0.3443749999999999,0.07256893274721476,0.5,11.145,0.4054651081081644,0
2026-04-16 07:30:00,7.11,11.41,0.39,24.85,97.1,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,3,16,7.11,0.5,10.92,24.38,7.23,0.4,11.31,24.49,7.22,0.44,11.01,24.71,7.11,0.27,11.1,25.46,7.09,0.24,11.59,24.32,-0.10999999999999999,-0.04999999999999999,0.12,0.0,0.4900000000000002,0.4700000000000024,0.4000000000000009,0.07788880963700844,0.5,11.105,0.3825,0.07126409634927838,0.5,11.14,0.3537499999999999,0.06771262806943507,0.5,11.13375,0.3293037471426004,0
2026-04-16 07:45:00,7.22,11.13,0.43,24.94,96.6,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,3,16,7.11,0.39,11.41,24.85,7.11,0.5,10.92,24.38,7.13,0.31,10.78,25.2,7.08,0.31,11.07,23.96,7.18,0.27,11.36,23.93,0.03999999999999998,0.12,0.12,0.10999999999999943,-0.27999999999999936,0.08999999999999986,0.4300000000000009,0.0496655480858724,0.5,11.1925,0.39749999999999996,0.06627863262594573,0.5,11.147499999999999,0.3637499999999999,0.06631993164504042,0.5,11.119375,0.35767444427181594,0
